,U-Factor Wall [Btu/hr-ft2-°F],U-Factor Roof [Btu/hr-ft2-°F],Net Wall Area [ft2],Net Roof Area [ft2],Glass U-Factor [Btu/hr-ft2-°F],Glass SHGC,Infiltration (cfm/ft2),Window-Wall Ratio,Plug and Process [W/ft2],Lighting [W/ft2],Building Area [ft2],vpz (cfm),vot (cfm),Chiller,Boiler,DX Cooling,DX Heating,Purchased Cooling,Purchased Heating,Geothermal,Heating (kBtu/ft2),Cooling (kBtu/ft2),Fans (kBtu/ft2),Pumps (kBtu/ft2),Heat Rejection (kBtu/ft2),Total Lighting (kBtu/ft2),Total Equipment (kBtu/ft2),Climate Category_cool,Climate Category_hot,Climate Category_temperate,Building Type_Hospital,Building Type_Lodging,Building Type_Office,Building Type_Restaurant,Building Type_Retail,Building Type_School,Building Type_Warehouse
77,0.3629999999999999,0.273,2704.76,783.66,0.63082602,0.253,0.1258989976545378,29.84,0.8010003757,1.2831019136,84351.087072,24728.600928000003,4432.908848000001,1,1,0,1,0,0,0,1.0016279613312251,1.2190556150417835,1.5392978957007464,0.3204670120839862,0.0558457591184225,6.24135350147441,12.943518789960187,0,0,1,0,1,0,0,0,0,0
78,0.3629999999999999,0.273,2704.76,783.66,0.51054289,0.3949999999999999,0.1258989976545378,29.84,0.8010003757,1.2831019136,84351.087072,31257.293984000004,4432.908848000001,1,1,0,1,0,0,0,7.694466895678516,0.8740928776301997,1.8633606105851137,0.4288999246579859,0.0371930508414444,6.236634141548909,12.943518789960187,0,0,1,0,1,0,0,0,0,0
79,0.3629999999999999,0.273,2704.76,783.66,0.73068039,0.2549999999999999,0.1461919606685566,29.84,0.8010003757,1.2831019136,84351.087072,29020.604256,4432.908848000001,1,1,0,1,0,0,0,1.0261236866588226,10.78373742976864,3.281191171060477,0.5691323338728578,0.5284559459435441,6.240679307199339,12.943518789960187,0,1,0,0,1,0,0,0,0,0
80,0.3629999999999999,0.273,2704.76,783.66,0.73068039,0.2549999999999999,0.1461919606685566,29.84,0.8010003757,1.2831019136,84351.087072,39275.771568,4432.908848000001,1,1,0,1,0,0,0,0.7921782732090125,8.29562345761727,3.369398255382333,0.5625027568346548,0.31541055502095,6.242027695749481,12.943518789960187,0,1,0,0,1,0,0,0,0,0
81,0.3629999999999999,0.182,2704.76,783.66,0.42037457,0.394,0.1258989976545378,29.84,0.8004894092,1.2831019136,84351.087072,35804.198576,4432.908848000001,1,1,0,1,0,0,0,3.39209612930974,3.659751256513125,2.5714893308352123,0.4045165650428999,0.1418055291900388,5.511538198709511,12.939698355734784,0,0,1,0,1,0,0,0,0,0
82,0.3629999999999999,0.221,2704.76,783.66,0.4906424599999999,0.2519999999999999,0.1258989976545378,29.84,0.8004894092,1.2831019136,84351.087072,27683.590976000003,4432.908848000001,1,1,0,1,0,0,0,5.525921009911037,4.267649761202595,2.398446133566861,0.3803579368528378,0.2038314024966167,5.512998952972167,12.939698355734784,0,0,1,0,1,0,0,0,0,0
83,0.312,0.182,2704.76,783.66,0.4103362999999999,0.394,0.1258989976545378,29.84,0.8004894092,1.2831019136,84351.087072,27952.476848,4432.908848000001,1,1,0,1,0,0,0,10.199548090419183,1.818639057005371,2.2669782499279183,0.4169891591317227,0.0829258958337944,5.510751638721929,12.939698355734784,1,0,0,0,1,0,0,0,0,0
84,0.312,0.182,2704.76,783.66,0.4103362999999999,0.394,0.1258989976545378,29.84,0.8004894092,1.2831019136,84351.087072,34358.486752,4432.908848000001,1,1,0,1,0,0,0,7.973246228420582,2.5500274797454363,2.5430608055696977,0.3840660053657311,0.0960726841976887,5.510751638721929,12.939698355734784,1,0,0,0,1,0,0,0,0,0
85,0.704,0.221,2704.76,783.66,0.5707725100000001,0.2519999999999999,0.1461919606685566,29.84,0.8004894092,1.2831019136,84351.087072,40210.621424,4432.908848000001,1,0,0,1,0,0,0,0.0002247314250238,13.75536106285879,4.521259174341989,0.5832904136493593,0.7256577714019576,5.514796804372357,12.939698355734784,0,0,0,0,1,0,0,0,0,0
86,0.3629999999999999,0.221,2704.76,783.66,0.4906424599999999,0.2519999999999999,0.1258989976545378,29.84,0.8004894092,1.2831019136,84351.087072,32899.637872,4432.908848000001,1,1,0,1,0,0,0,1.9310047695172876,4.73643951380231,2.7079013058246795,0.3786724511651591,0.1922577341078893,5.512886587259654,12.939698355734784,0,0,1,0,1,0,0,0,0,0
87,0.2099999999999999,0.159,2704.76,783.66,0.3701832199999998,0.4449999999999999,0.1258989976545378,29.84,0.8004894092,1.2831019136,84351.087072,36862.367248,4432.908848000001,1,1,0,1,0,0,0,22.794058977317363,1.229056163455344,3.106462488104447,0.481149980976027,0.0509016677678982,5.496930656082962,12.939698355734784,1,0,0,0,1,0,0,0,0,0
88,0.2779999999999999,0.182,2704.76,783.66,0.4103362999999999,0.394,0.1258989976545378,29.84,0.8004894092,1.2831019136,84351.087072,33849.108,4432.908848000001,1,1,0,1,0,0,0,11.611310902418904,1.6113243174208849,2.561713513846676,0.4126068963437579,0.0629247990066733,5.50850432447169,12.939698355734784,1,0,0,0,1,0,0,0,0,0
89,0.704,0.221,2704.76,783.66,0.5707725100000001,0.2519999999999999,0.1461919606685566,29.84,0.8004894092,1.2831019136,84351.087072,28843.677776,4432.908848000001,1,0,0,0,0,0,0,0.0,17.011157582891574,4.627894235515798,0.5610420025719998,0.9013977457705954,5.514459707234821,12.939698355734784,0,1,0,0,1,0,0,0,0,0
90,0.704,0.221,2704.76,783.66,0.5707725100000001,0.2519999999999999,0.1461919606685566,29.84,0.8004894092,1.2831019136,84351.087072,27501.579184,4432.908848000001,1,0,0,0,0,0,0,0.0,10.989141952240423,3.540081772687934,0.440698324471737,0.5371081058069616,5.5150215357973815,12.939698355734784,0,1,0,0,1,0,0,0,0,0
91,0.238,0.159,2704.76,783.66,0.3701832199999998,0.4449999999999999,0.1258989976545378,29.84,0.8004894092,1.2831019136,84351.087072,31603.942752000006,4432.908848000001,1,1,0,1,0,0,0,17.311061669585882,1.786165366089427,2.6792480491341406,0.4635085641116561,0.0802291187335084,5.507268301634058,12.939698355734784,1,0,0,0,1,0,0,0,0,0
92,0.704,0.221,2704.76,783.66,0.5707725100000001,0.2519999999999999,0.1461919606685566,29.84,0.8004894092,1.2831019136,84351.087072,37704.622048,4432.908848000001,1,1,0,1,0,0,0,0.1605706031795288,10.86464074277722,3.984488165672565,0.5093537748165181,0.5605925397219522,5.512661855834631,12.939698355734784,0,0,1,0,1,0,0,0,0,0
93,0.3629999999999999,0.182,2704.76,783.66,0.42037457,0.394,0.1258989976545378,29.84,0.8004894092,1.2831019136,84351.087072,29058.320320000003,4432.908848000001,1,1,0,1,0,0,0,5.966282237245239,3.3198449761645774,2.3665342712134767,0.4609241527238821,0.1612447974546003,5.510077444446856,12.939698355734784,0,0,1,0,1,0,0,0,0,0
94,0.312,0.182,2704.76,783.66,0.4103362999999999,0.394,0.1258989976545378,29.84,0.8004894092,1.2831019136,84351.087072,28313.534000000003,4432.908848000001,1,1,0,1,0,0,0,5.606262494357058,0.3532778001374659,1.6371684312986254,0.319455720671379,0.016068296889204,5.507830130196618,12.939698355734784,0,0,1,0,1,0,0,0,0,0
95,0.2779999999999999,0.182,2704.76,783.66,0.4103362999999999,0.394,0.1258989976545378,29.84,0.8004894092,1.2831019136,84351.087072,29802.470976,4432.908848000001,1,1,0,1,0,0,0,15.93312093705224,2.113261955211616,2.543734999844769,0.4849704152014322,0.0986570955854628,5.509852713021833,12.939698355734784,1,0,0,0,1,0,0,0,0,0
96,0.3629999999999999,0.221,2704.76,783.66,0.4906424599999999,0.2519999999999999,0.1258989976545378,29.84,0.8004894092,1.2831019136,84351.087072,23685.688192,4432.908848000001,1,1,0,1,0,0,0,0.3688966341766223,0.9264552996607528,1.465698354005441,0.1748410486685423,0.0425866050420164,5.512661855834631,12.939698355734784,0,0,1,0,1,0,0,0,0,0
97,0.3629999999999999,0.182,2704.76,783.66,0.42037457,0.394,0.1258989976545378,29.84,0.8004894092,1.2831019136,84351.087072,30564.632112,4432.908848000001,1,1,0,1,0,0,0,6.564067827808636,0.6546426410944263,1.765939537837282,0.3456369316866556,0.0292150852530983,5.5079424959091305,12.939698355734784,0,0,1,0,1,0,0,0,0,0
98,0.3629999999999999,0.221,2704.76,783.66,0.5506959699999998,0.2519999999999999,0.1461919606685566,29.84,0.8004894092,1.2831019136,84351.087072,26552.320944000006,4432.908848000001,1,1,0,1,0,0,0,0.5934033277754318,8.352929970998348,2.9426332792620733,0.4075504392807217,0.4296864846455692,5.511987661559559,12.939698355734784,0,1,0,0,1,0,0,0,0,0
99,0.3629999999999999,0.221,2704.76,783.66,0.5506959699999998,0.2519999999999999,0.1461919606685566,29.84,0.8004894092,1.2831019136,84351.087072,35894.462864,4432.908848000001,1,1,0,1,0,0,0,0.4042918336178762,6.773742247355871,3.1205082021684367,0.421933250482247,0.2718126585663263,5.513336050109701,12.939698355734784,0,1,0,0,1,0,0,0,0,0
100,0.3629999999999999,0.182,2704.76,783.66,0.3802214899999999,0.355,0.1258989976545378,29.84,0.8004894092,0.8629480961,84351.087072,33370.24112,4432.908848000001,1,1,0,1,0,0,0,3.61199582869556,3.2997315136249448,2.4567639383605453,0.3703573884392773,0.0373054165539563,4.172363636992489,12.868570859714742,0,0,1,0,1,0,0,0,0,0
101,0.3629999999999999,0.221,2704.76,783.66,0.48060419,0.2519999999999999,0.1258989976545378,29.84,0.8004894092,0.8629480961,84351.087072,27024.619296000004,4432.908848000001,1,1,0,1,0,0,0,5.694694310103935,4.150901785902713,2.3681073911886434,0.372042874126956,0.1097813011241425,4.173374928405096,12.868570859714742,0,0,1,0,1,0,0,0,0,0
102,0.312,0.182,2704.76,783.66,0.3802214899999999,0.374,0.1258989976545378,29.84,0.8004894092,0.8629480961,84351.087072,26650.2132,4432.908848000001,1,1,0,1,0,0,0,10.177074947916802,1.6922276304294646,2.2224814277731992,0.3986735479922801,0.0288779881155625,4.1718018084299295,12.868570859714742,1,0,0,0,1,0,0,0,0,0
103,0.312,0.182,2704.76,783.66,0.3802214899999999,0.374,0.1258989976545378,29.84,0.8004894092,0.8629480961,84351.087072,32790.515552000004,4432.908848000001,1,1,0,1,0,0,0,8.046845770115885,2.362938568413095,2.477326863750226,0.3627165199884669,0.0229226053524309,4.1718018084299295,12.868570859714742,1,0,0,0,1,0,0,0,0,0
104,0.704,0.221,2704.76,783.66,0.4906424599999999,0.2219999999999999,0.1461919606685566,29.84,0.8004894092,0.8629480961,84351.087072,37725.175184,4432.908848000001,1,0,0,1,0,0,0,0.0003370971375357,13.265896019156878,4.341024571472875,0.5428387571450694,0.4750822325003835,4.174723316955239,12.868570859714742,0,0,0,0,1,0,0,0,0,0
105,0.3629999999999999,0.221,2704.76,783.66,0.48060419,0.2519999999999999,0.1258989976545378,29.84,0.8004894092,0.8629480961,84351.087072,32241.30185600001,4432.908848000001,1,1,0,1,0,0,0,2.067978573069314,4.606544750138534,2.668236209307973,0.3687842684641104,0.0627000675816494,4.173374928405096,12.868570859714742,0,0,1,0,1,0,0,0,0,0
106,0.2099999999999999,0.159,2704.76,783.66,0.2900531699999999,0.4449999999999999,0.1258989976545378,29.84,0.8004894092,0.8629480961,84351.087072,36159.322864,4432.908848000001,1,1,0,1,0,0,0,20.50033768781161,1.3056895793884713,2.9797139643910056,0.4715988954125141,0.0132591540764061,4.162138357153904,12.868570859714742,1,0,0,0,1,0,0,0,0,0
107,0.2779999999999999,0.182,2704.76,783.66,0.3601449499999999,0.394,0.1258989976545378,29.84,0.8004894092,0.8629480961,84351.087072,33188.441216,4432.908848000001,1,1,0,1,0,0,0,10.88924883381733,1.6105377574333013,2.5086768975410507,0.4038423707678284,0.0166301254517636,4.170228688454762,12.868570859714742,1,0,0,0,1,0,0,0,0,0
108,0.704,0.221,2704.76,783.66,0.4906424599999999,0.2219999999999999,0.1461919606685566,29.84,0.8004894092,0.8629480961,84351.087072,27085.007376,4432.908848000001,1,0,0,0,0,0,0,0.0,16.394382186913663,4.436310695682981,0.5327258430189967,0.6907120348107516,4.174386219817703,12.868570859714742,0,1,0,0,1,0,0,0,0,0
109,0.704,0.221,2704.76,783.66,0.5707725100000001,0.2519999999999999,0.1461919606685566,29.84,0.8004894092,0.8629480961,84351.087072,26973.766176,4432.908848000001,1,0,0,0,0,0,0,0.0,10.749241156027482,3.4725499794682726,0.4276639018203547,0.2672056643533377,4.174835682667751,12.868570859714742,0,1,0,0,1,0,0,0,0,0
110,0.238,0.159,2704.76,783.66,0.33020625,0.4439999999999999,0.1258989976545378,29.84,0.8004894092,0.8629480961,84351.087072,31051.338848000003,4432.908848000001,1,1,0,1,0,0,0,16.560121612868738,1.774254600563164,2.627447455666147,0.4549687699607505,0.0286532566905387,4.169442128467179,12.868570859714742,1,0,0,0,1,0,0,0,0,0
111,0.704,0.221,2704.76,783.66,0.5707725100000001,0.2519999999999999,0.1461919606685566,29.84,0.8004894092,0.8629480961,84351.087072,37218.1272,4432.908848000001,1,1,0,1,0,0,0,0.200797528258795,10.681372265670284,3.929766063679261,0.4995779578279814,0.3756385769273373,4.173150196980072,12.868570859714742,0,0,1,0,1,0,0,0,0,0
112,0.3629999999999999,0.182,2704.76,783.66,0.3802214899999999,0.355,0.1258989976545378,29.84,0.8004894092,0.8629480961,84351.087072,27060.216480000003,4432.908848000001,1,1,0,1,0,0,0,6.064040407130607,3.0448860776479174,2.287990638167647,0.4283380960954262,0.071352227445067,4.171352345579882,12.868570859714742,0,0,1,0,1,0,0,0,0,0
113,0.312,0.182,2704.76,783.66,0.3802214899999999,0.374,0.1258989976545378,29.84,0.8004894092,0.8629480961,84351.087072,26785.609632,4432.908848000001,1,1,0,1,0,0,0,5.744022857896667,0.273610509966517,1.6154818487838256,0.2994546238442578,0.0031462399503336,4.169779225604716,12.868570859714742,0,0,1,0,1,0,0,0,0,0
114,0.2779999999999999,0.182,2704.76,783.66,0.3601449499999999,0.394,0.1258989976545378,29.84,0.8004894092,0.8629480961,84351.087072,29036.283968,4432.908848000001,1,1,0,1,0,0,0,14.947561272610224,2.109778618123747,2.488563435001418,0.4745204039378239,0.0382043422540516,4.17123997986737,12.868570859714742,1,0,0,0,1,0,0,0,0,0
115,0.3629999999999999,0.221,2704.76,783.66,0.48060419,0.2519999999999999,0.1258989976545378,29.84,0.8004894092,0.8629480961,84351.087072,23201.312224,4432.908848000001,1,1,0,1,0,0,0,0.4399117644841536,0.8436417695394701,1.441314994390355,0.1694474944679703,0.0114613026762154,4.173150196980072,12.868570859714742,0,0,1,0,1,0,0,0,0,0
116,0.3629999999999999,0.182,2704.76,783.66,0.3802214899999999,0.355,0.1258989976545378,29.84,0.8004894092,0.8629480961,84351.087072,27880.223040000004,4432.908848000001,1,1,0,1,0,0,0,6.739807802177272,0.5244107802931149,1.7271733670206708,0.3090057094077708,0.0071914056007626,4.169891591317227,12.868570859714742,0,0,1,0,1,0,0,0,0,0
117,0.3629999999999999,0.221,2704.76,783.66,0.5306194299999999,0.2519999999999999,0.1461919606685566,29.84,0.8004894092,0.8629480961,84351.087072,25945.261824,4432.908848000001,1,1,0,1,0,0,0,0.626888310103983,8.167976008203732,2.8897090286689604,0.3977746222921849,0.285746006917804,4.172700734130025,12.868570859714742,0,1,0,0,1,0,0,0,0,0
118,0.3629999999999999,0.221,2704.76,783.66,0.5306194299999999,0.2519999999999999,0.1461919606685566,29.84,0.8004894092,0.8629480961,84351.087072,35096.492656,4432.908848000001,1,1,0,1,0,0,0,0.4399117644841536,6.6219361697522725,3.066685025875229,0.4120450677811983,0.0866339643466877,4.173712025542632,12.868570859714742,0,1,0,0,1,0,0,0,0,0
119,0.3629999999999999,0.182,2704.76,783.66,0.3802214899999999,0.3449999999999999,0.1258989976545378,29.84,0.8004894092,0.8310730768000001,84351.087072,32586.043632,4432.908848000001,1,1,0,1,0,0,0,1.979322025897412,3.532553269949635,2.5420495141570902,0.3695708284516938,0.0380919765415397,3.638626502560885,12.868570859714742,0,0,1,0,1,0,0,0,0,0
120,0.3629999999999999,0.221,2704.76,783.66,0.4503132699999999,0.2519999999999999,0.1258989976545378,29.84,0.8004894092,0.8310730768000001,84351.087072,26549.142624,4432.908848000001,1,1,0,1,0,0,0,2.7599266307176964,4.251019635750831,2.4081095848428857,0.3809197654153974,0.1045001126360825,3.6396377939734914,12.868570859714742,0,0,1,0,1,0,0,0,0,0
121,0.312,0.182,2704.76,783.66,0.3802214899999999,0.3649999999999999,0.1258989976545378,29.84,0.8004894092,0.8310730768000001,84351.087072,25957.33944,4432.908848000001,1,1,0,1,0,0,0,11.100496373339734,1.5483995184142114,2.222593793485712,0.3792342797277186,0.0271925024278838,3.638064673998325,12.868570859714742,1,0,0,0,1,0,0,0,0,0
122,0.312,0.182,2704.76,783.66,0.3802214899999999,0.3649999999999999,0.1258989976545378,29.84,0.8004894092,0.8310730768000001,84351.087072,31958.643264,4432.908848000001,1,1,0,1,0,0,0,5.288829356510893,2.619581855790313,2.494181720627014,0.3595702800381332,0.0250575538901574,3.638064673998325,12.868570859714742,1,0,0,0,1,0,0,0,0,0
123,0.704,0.221,2704.76,783.66,0.5306194299999999,0.232,0.1461919606685566,29.84,0.8004894092,0.8310730768000001,84351.087072,38290.49236800001,4432.908848000001,1,0,0,1,0,0,0,0.0002247314250238,12.623164143588715,4.291246560830096,0.5445242428327481,0.45553059852331,3.6409861825236343,12.868570859714742,0,0,0,0,1,0,0,0,0,0
124,0.3629999999999999,0.221,2704.76,783.66,0.4503132699999999,0.2519999999999999,0.1258989976545378,29.84,0.8004894092,0.8310730768000001,84351.087072,31625.979104,4432.908848000001,1,1,0,1,0,0,0,0.5791328822864183,4.8141965868605565,2.7855460131704137,0.3715934112769083,0.0616887761690422,3.6396377939734914,12.868570859714742,0,0,1,0,1,0,0,0,0,0
125,0.2099999999999999,0.159,2704.76,783.66,0.2800148999999999,0.3859999999999999,0.1258989976545378,29.84,0.8004894092,0.8310730768000001,84351.087072,32346.822080000005,4432.908848000001,1,1,0,1,0,0,0,19.03138072814332,1.1400625191459062,2.827458423937358,0.4158655020066035,0.0115736683887274,3.6284012227223,12.868570859714742,1,0,0,0,1,0,0,0,0,0
126,0.2779999999999999,0.182,2704.76,783.66,0.3601449499999999,0.3649999999999999,0.1258989976545378,29.84,0.8004894092,0.8310730768000001,84351.087072,31301.578576000004,4432.908848000001,1,1,0,1,0,0,0,10.34337620243444,1.494014513558444,2.433391870158067,0.3776611597525518,0.0155064683266444,3.6364915540231584,12.868570859714742,1,0,0,0,1,0,0,0,0,0
127,0.704,0.221,2704.76,783.66,0.5306194299999999,0.232,0.1461919606685566,29.84,0.8004894092,0.8310730768000001,84351.087072,27288.419856,4432.908848000001,1,0,0,0,0,0,0,0.0,15.117345864215729,4.331136388771827,0.5273322888184248,0.6422824127181155,3.640649085386099,12.868570859714742,0,1,0,0,1,0,0,0,0,0
128,0.704,0.221,2704.76,783.66,0.5306194299999999,0.232,0.1461919606685566,29.84,0.8004894092,0.8310730768000001,84351.087072,25931.91288,4432.908848000001,1,0,0,0,0,0,0,0.0,10.39978379011542,3.541317795525565,0.4064267821556025,0.2527104874393005,3.641098548236146,12.868570859714742,0,1,0,0,1,0,0,0,0,0
129,0.238,0.159,2704.76,783.66,0.3101297099999999,0.3839999999999999,0.1258989976545378,29.84,0.8004894092,0.8310730768000001,84351.087072,27510.47848,4432.908848000001,1,1,0,1,0,0,0,15.145774389481248,1.6064925917828723,2.485417195051084,0.4063144164430905,0.0262935767277884,3.635704994035575,12.868570859714742,1,0,0,0,1,0,0,0,0,0
130,0.704,0.221,2704.76,783.66,0.5306194299999999,0.232,0.1461919606685566,29.84,0.8004894092,0.8310730768000001,84351.087072,35805.469904,4432.908848000001,1,1,0,1,0,0,0,0.036294125141349,9.876946129797473,3.81537776834213,0.4858693409015275,0.3405804746236193,3.639413062548468,12.868570859714742,0,0,1,0,1,0,0,0,0,0
131,0.3629999999999999,0.182,2704.76,783.66,0.3802214899999999,0.3449999999999999,0.1258989976545378,29.84,0.8004894092,0.8310730768000001,84351.087072,26402.728016000005,4432.908848000001,1,1,0,1,0,0,0,6.837228874925104,2.9308348794483217,2.2861927867674563,0.4079999021307693,0.0710151303075313,3.637615211148277,12.868570859714742,0,0,1,0,1,0,0,0,0,0
132,0.312,0.182,2704.76,783.66,0.3802214899999999,0.3649999999999999,0.1258989976545378,29.84,0.8004894092,0.8310730768000001,84351.087072,25898.222688,4432.908848000001,1,1,0,1,0,0,0,1.9315665980798469,0.8392595067515054,1.7011045217179055,0.3218154006341293,0.0089892570009533,3.636042091173112,12.868570859714742,0,0,1,0,1,0,0,0,0,0
133,0.2779999999999999,0.182,2704.76,783.66,0.3601449499999999,0.3649999999999999,0.1258989976545378,29.84,0.8004894092,0.8310730768000001,84351.087072,27838.692992000004,4432.908848000001,1,1,0,1,0,0,0,16.354155261834396,1.871113844748436,2.47463008664994,0.4490133871976189,0.0355075651537656,3.637502845435766,12.868570859714742,1,0,0,0,1,0,0,0,0,0
134,0.3629999999999999,0.221,2704.76,783.66,0.4503132699999999,0.2519999999999999,0.1258989976545378,29.84,0.8004894092,0.8310730768000001,84351.087072,22805.717328,4432.908848000001,1,1,0,1,0,0,0,0.4308101417706884,0.8194831413494081,1.4243477718010555,0.164391037404934,0.0112365712511916,3.639413062548468,12.868570859714742,0,0,1,0,1,0,0,0,0,0
135,0.3629999999999999,0.182,2704.76,783.66,0.3802214899999999,0.3449999999999999,0.1258989976545378,29.84,0.8004894092,0.8310730768000001,84351.087072,27001.94728,4432.908848000001,1,1,0,1,0,0,0,3.1914109667634563,0.9008359172080358,1.780771811888855,0.3322654118977375,0.0112365712511916,3.636154456885623,12.868570859714742,0,0,1,0,1,0,0,0,0,0
136,0.3629999999999999,0.221,2704.76,783.66,0.4906424599999999,0.2519999999999999,0.1461919606685566,29.84,0.8004894092,0.8310730768000001,84351.087072,25435.03552,4432.908848000001,1,1,0,1,0,0,0,0.115849049599786,8.087634523757712,2.9981419412429595,0.3995724736923756,0.2696777100285999,3.6389635996984206,12.868570859714742,0,1,0,0,1,0,0,0,0,0
137,0.3629999999999999,0.221,2704.76,783.66,0.4906424599999999,0.2519999999999999,0.1461919606685566,29.84,0.8004894092,0.8310730768000001,84351.087072,34319.49936,4432.908848000001,1,1,0,1,0,0,0,0.1123657125119166,6.560022662158205,3.14005983614551,0.413842919181389,0.0814651415711395,3.639974891111028,12.868570859714742,0,1,0,0,1,0,0,0,0,0
138,0.3629999999999999,0.358,1235.17,783.66,0.59067294,0.385,0.1815690417856524,19.9,1.0388877975,1.2500005747,33740.628579,14289.091056,1802.954992,0,1,1,0,0,0,0,5.248010466829543,4.47746701802784,2.786653668287607,0.0,0.0,5.966585072019029,14.541163355366905,0,0,1,0,1,0,0,0,0,0
139,0.477,0.358,1235.17,783.66,0.59067294,0.385,0.1815690417856524,19.9,1.0388877975,1.2500005747,33740.628579,12927.498768,1802.954992,0,1,1,0,0,0,0,5.353633630063026,6.577851037965988,2.813059459095977,0.0,0.0,5.967989635359899,14.541163355366905,0,0,1,0,1,0,0,0,0,0
140,0.3629999999999999,0.358,1235.17,783.66,0.59067294,0.385,0.1815690417856524,19.9,1.0388877975,1.2500005747,33740.628579,11070.08856,1802.954992,0,1,1,0,0,0,0,22.67892243970397,2.3408452638952246,2.4551767198421053,0.0,0.0,5.965742334014506,14.541163355366905,1,0,0,0,1,0,0,0,0,0
141,0.3629999999999999,0.358,1235.17,783.66,0.59067294,0.385,0.1815690417856524,19.9,1.0388877975,1.2500005747,33740.628579,13476.712464000002,1802.954992,0,1,1,0,0,0,0,12.109021474315078,3.130771686800945,2.6594002296047154,0.0,0.0,5.965742334014506,14.541163355366905,1,0,0,0,1,0,0,0,0,0
142,0.704,0.358,1235.17,783.66,1.02795407,0.251,0.1815690417856524,19.9,1.0388877975,1.2500005747,33740.628579,18682.16496,1802.954992,0,1,1,0,0,0,0,0.0008427380045224,19.601243247187934,4.868778364794435,0.0,0.0,5.96995602403712,14.541163355366905,0,0,0,0,1,0,0,0,0,0
